Sim_No.,1:V__TIMP.bsn,2:V__SFTMP.bsn,3:V__SMTMP.bsn,4:V__SMFMN.bsn,5:V__SMFMX.bsn,6:V__SNOCOVMX.bsn,7:V__SURLAG.bsn,8:V__ADJ_PKR.bsn,9:V__EVRCH.bsn,10:V__TRNSRCH.bsn,11:V__GW_DELAY.gw,12:V__GWQMN.gw,13:V__ALPHA_BF.gw,14:V__REVAPMN.gw,15:V__GW_REVAP.gw,16:V__RCHRG_DP.gw,17:V__GW_SPYLD.gw,18:V__LAT_TTIME.hru,19:V__OV_N.hru,20:V__SLSUBBSN.hru,21:R__HRU_SLP.hru,22:V__SLSOIL.hru,23:V__ESCO.hru,24:V__CH_N2.rte,25:V__CH_K2.rte,26:V__ALPHA_BNK.rte,27:R__CH_WDR.rte,28:R__CH_D.rte,29:R__CH_W2.rte,30:R__CH_L2.rte,31:R__CH_S2.rte,32:V__SOL_K(..).sol,33:V__SOL_BD(..).sol,34:V__ELEVB(..).sub,35:R__CH_L1.sub,36:R__CH_S1.sub,37:R__CH_W1.sub,38:V__CH_N1.sub,39:V__CH_K1.sub,40:V__PLAPS.sub,41:V__CN2.mgt,42:V__RAINHHMX(..).wgn,43:V__RAINHHMX(..).wgn,44:V__RAINHHMX(..).wgn,45:V__RAINHHMX(..).wgn,46:V__RAINHHMX(..).wgn,47:V__RAINHHMX(..).wgn,48:V__RAINHHMX(..).wgn,49:V__RAINHHMX(..).wgn,50:V__RAINHHMX(..).wgn,51:V__RAINHHMX(..).wgn,52:V__RAINHHMX(..).wgn,53:V__RAINHHMX(..).wgn,54:V__BIOMIX.mgt,NSE,bR?,D
2666,0.9852,0.1948325,0.8992075,0.59457,0.74227,0.6209586,0.082726514,0.518733333,0.568,0.0148,0.334497,0.39260856,0.3352,0.1831776,0.738888889,0.1278,0.53825,0.360257222,0.951160387,0.479285,0.43988,0.948964,0.3438,0.717096774,0.642890142,0.97,0.455130261,0.65004008,0.739078156,0.772324649,0.787695391,0.09255545,0.6150625,0.444970037,0.47242,0.3879,0.7075,0.598786262,0.401657333,0.49146295,0.906066667,0.3793848,0.4782808,0.3062856,0.5343472,0.0854792,0.6682392,0.0929248,0.8124072,0.7213208,0.1083,0.4227232,0.0745816,0.9734,-30.035759,0.126713601,0.346049544
2667,0.5463,0.5409425,0.6811375,0.50808,0.742915,0.7191892,0.357586639,0.406533333,0.6842,0.2577,0.4524346,0.55895684,0.3622,0.3163442,0.930555556,0.3482,0.50125,0.52122,0.587602534,0.904388571,0.30044,0.661062667,0.8908,0.975483871,0.688459031,0.5483,0.164649299,0.598857715,0.493166333,0.524168337,0.619298597,0.3314929,0.4230625,0.38855075,0.32082,0.6313,0.96644,0.613067689,0.105497333,0.28237075,0.572173016,0.0788272,0.0568336,0.2351736,0.8887824,0.5865648,0.7750296,0.1784456,0.7045432,0.8918904,0.286,0.5390296,0.4293408,0.646,0.355459,0.296218382,0.666036927
2668,0.5982,0.19846,0.66846,0.23601,0.51531,0.2299566,0.383615866,0.519,0.6884,0.0739,0.2986506,0.77574804,0.7314,0.105448,0.872222222,0.0406,0.0755,0.098351111,0.967075692,0.694372857,0.4718,0.878402667,0.6605,0.675483871,0.441470971,0.4057,0.376172345,0.800160321,0.611082164,0.812705411,0.390220441,0.3475096,0.2255,0.529599,0.47426,0.44132,0.8451,0.884134712,0.414733,0.57644675,0.601939683,0.3947512,0.6017192,0.5142,0.713804,0.4875648,0.6948632,0.4002552,0.4706936,0.6352656,0.4410088,0.9859736,0.1379032,0.5283,-6.568138,0.141432927,0.539330741
2669,0.4734,0.178335,0.6200275,0.383145,0.79063,0.3973328,0.456112735,0.424333333,0.938,0.5272,0.6193534,0.67457886,0.6756,0.5718248,0.766666667,0.4912,0.0845,0.289051111,0.405041681,0.500465714,0.60154,0.648404667,0.6575,0.842580645,0.659338013,0.9884,0.001983968,0.892765531,0.743066132,0.743847695,0.683326653,0.27083955,0.494375,0.192864888,0.64122,0.25044,0.82302,0.710313438,0.454613,0.51230805,0.747403175,0.4909416,0.4746984,0.1465224,0.3974352,0.291488,0.5259504,0.1932528,0.354488,0.548284,0.0702848,0.8687216,0.4364944,0.9302,-0.144915,0.083311775,0.399522264
2670,0.5472,0.651145,0.5543525,0.46732,0.87542,0.232426,0.14354071,0.6288,0.5204,0.0166,0.275665,0.3430158,0.5141,0.5633186,0.47,0.3352,0.4825,0.248947222,0.769226409,0.562515714,0.18496,0.975357333,0.3847,0.783870968,0.378915022,0.4159,0.423426854,0.572745491,0.941963928,0.644348697,0.758156313,0.47354255,0.352375,0.360935,0.75354,0.68864,0.58706,0.608509503,0.155511333,0.5799744,0.834457143,0.1928424,0.506616,0.0655248,0.4015936,0.2274104,0.9436464,0.1645448,0.4758712,0.4076336,0.299556,0.836572,0.2913056,0.4888,-3.666848,0.129811549,0.598266918
2671,0.54,0.469345,0.8733425,0.459035,0.413115,0.716994,0.081661795,0.651266667,0.752,0.3422,0.7304502,0.54252042,0.4873,0.1837642,0.878333333,0.0954,0.23325,0.362439444,0.483681227,0.660662857,0.63918,0.937922,0.6024,0.881612903,0.553640127,0.7239,0.452745491,0.767975952,0.554769539,0.518857715,0.712264529,0.2529849,0.065,0.011432325,0.83762,0.194,0.73936,0.843717906,0.071828,0.45297975,0.464338095,0.3031696,0.2291256,0.0827448,0.3744032,0.5317784,0.56914,0.5549784,0.6642736,0.9313712,0.3187112,0.7004088,0.1540648,0.4879,0.105897,0.158763408,0.463656921
2672,0.6268,0.0433875,0.67911,0.39872,0.85511,0.5358984,0.385473904,0.343066667,0.6588,0.3144,0.521665,0.46147164,0.5395,0.1470994,0.467777778,0.3291,0.33525,0.044606111,0.655318439,0.677368571,0.52598,0.918531333,0.4073,0.490322581,0.288047039,0.5784,0.405751503,0.618657315,0.692064128,0.412765531,0.376973948,0.47091685,0.527375,0.388253812,0.605,0.68894,0.54264,0.362664221,0.288227333,0.1675624,0.591268254,0.4906344,0.17962,0.2823688,0.5007592,0.4462352,0.5978344,0.0028712,0.4016608,0.4104096,0.3278464,0.9232504,0.4518616,0.7096,0.624606,0.579165553,0.889203977
2673,0.9459,0.55513,0.6050675,0.439815,0.79031,0.472515,0.147787056,0.511466667,0.5964,0.5785,0.4012644,0.40621116,0.5132,0.5430796,0.811111111,0.1655,0.39725,0.252493889,0.970196732,0.426780714,0.3184,0.940884667,0.9752,0.623870968,0.233041139,0.4768,0.179438878,0.596753507,0.590360721,0.676893788,0.431783567,0.1027956,0.03475,0.252253613,0.3601,0.26364,0.91282,0.357802601,0.277113333,0.1880868,0.857203175,0.497088,0.171152,0.2989512,0.3891184,0.4068272,0.8750168,0.4301728,0.4197824,0.8120032,0.4813824,0.927348,0.5223368,0.8643,-0.289582,0.051850404,0.389231582
2674,0.8199,0.20011,0.76659,0.28406,0.85253,0.588032,0.197448852,0.4488,0.5606,0.4702,0.8199296,0.77178066,0.3912,0.5248938,0.722777778,0.0985,0.00875,0.531314444,0.994228076,0.708393571,0.20036,0.618779333,0.8978,0.567096774,0.714074519,0.7292,0.404148297,0.822845691,0.899739479,0.532304609,0.429639279,0.442822,0.5493125,0.300358488,0.45554,0.52956,0.7029,0.400953651,0.232329667,0.5402084,0.673547619,0.0613104,0.1079672,0.1248384,0.5013984,0.6375064,0.7856792,0.1899288,0.6956264,0.712376,0.4645848,0.439428,0.0523264,0.9772,-0.272894,0.049859147,0.384227678
2675,0.4503,0.4026975,0.7049725,0.60319,0.89863,0.3745588,0.080864301,0.3088,0.8002,0.1807,0.316437,0.5221165,0.7877,0.4345516,0.826111111,0.2394,0.34925,0.144457222,0.62816939,0.528209286,0.6868,0.598580667,0.7007,0.827741935,0.394553909,0.78,0.336032064,0.587775551,0.756072144,0.815831663,0.701182365,0.3666771,0.08475,0.030733663,0.91098,0.45122,0.82242,0.906622207,0.604654333,0.04986785,0.688993651,0.190384,0.1105728,0.266424,0.4610928,0.4122744,0.640728,0.4628096,0.3565016,0.86814,0.2114424,0.7924448,0.2483848,0.4942,-1.035993,0.306700648,0.739553385
2676,0.4339,0.4195225,0.545985,0.29268,0.733245,0.198402,0.134776618,0.3534,0.8182,0.2941,0.3049442,0.42633164,0.53,0.3365832,0.488333333,0.194,0.09725,0.07598,0.801993998,0.485549286,0.2454,0.587,0.4189,0.598387097,0.550943781,0.7108,0.250741483,0.825751503,0.516793587,0.650280561,0.725511022,0.37245365,0.0686875,0.2480964,0.69738,0.53616,0.82578,0.680226742,0.351970667,0.353244,0.493261905,0.0299632,0.5395112,0.6258104,0.4898824,0.387284,0.7954416,0.1041056,0.288044,0.9270528,0.3894376,0.7410688,0.1270408,0.9986,0.160372,0.234376242,0.564932826
2677,0.6357,0.4482275,0.9707125,0.198895,0.5108,0.3978816,0.422121086,0.303666667,0.7048,0.1652,0.405369,0.84517792,0.7054,0.3351166,0.581111111,0.1889,0.30975,0.207478333,0.611007002,0.709885,0.6888,0.542562,0.834,0.853548387,0.687380452,0.4657,0.309619238,0.673787575,0.580801603,0.681262525,0.676252505,0.362476,0.178875,0.518909,0.36716,0.4035,0.80096,0.356585529,0.070847333,0.2887846,0.627774603,0.3314432,0.5486312,0.0757296,0.9102152,0.3027016,0.9510416,0.58822,0.8141328,0.4360104,0.2918944,0.7063968,0.515448,0.4373,-2.696311,0.187371456,0.614706274
2678,0.6582,0.3380275,0.7838325,0.132285,0.897665,0.3270896,0.39582881,0.659,0.7932,0.2526,0.7589084,0.51531524,0.513,0.0708364,0.954444444,0.1535,0.35675,0.452742778,0.666865622,0.455419286,0.69764,0.596695333,0.6791,0.459032258,0.345749485,0.8697,0.137174349,0.993807615,0.623547094,0.774529058,0.61006012,0.31180025,0.583875,0.088637675,0.89716,0.1847,0.96736,0.875321774,0.468669333,0.2429254,0.847093651,0.3108528,0.2258688,0.323824,0.7086856,0.0652944,0.9696784,0.170588,0.4491208,0.6963368,0.104764,0.5198024,0.4595448,0.9257,0.077762,0.374430312,0.742179415
2679,0.9984,0.237065,0.7635475,0.29997,0.61074,0.646751,0.021377871,0.513333333,0.9656,0.3678,0.5550486,0.76327906,0.7749,0.4923354,0.631111111,0.0083,0.49525,0.086347222,0.737082361,0.853972857,0.7022,0.463921333,0.3442,0.762580645,0.299371813,0.8468,0.126893788,0.945531062,0.738016032,0.91503006,0.359739479,0.1776277,0.278875,0.341633663,0.3377,0.23902,0.70842,0.346558853,0.417021,0.5386049,0.777450794,0.4233312,0.4860976,0.231028,0.417268,0.4013808,0.575648,0.1219352,0.462928,0.8943584,0.0305008,0.9982664,0.1265104,0.5136,0.47363,0.384587718,0.748430729
2680,0.4973,0.2548825,0.6316925,0.09981,0.36959,0.1783718,0.098922756,0.2972,0.88,0.0288,0.70637,0.31240998,0.6017,0.3835142,0.485,0.1548,0.2515,0.078981111,0.667802601,0.857851429,0.6908,0.849854667,0.3678,0.945483871,0.470052599,0.526,0.181543086,0.710721443,0.632064128,0.479098196,0.677795591,0.3803307,0.0436875,0.308079012,0.44328,0.51636,0.85552,0.906928976,0.33628,0.3327196,0.510953968,0.3824584,0.4808864,0.4332024,0.3510512,0.281556,0.647236,0.1527592,0.560724,0.4107184,0.1027008,0.8182912,0.2081136,0.6953,-25.93001,0.105027707,0.372727306
2681,0.6115,0.26412,0.739205,0.21646,0.421175,0.4648322,0.320141962,0.654333333,0.6476,0.5463,0.495943,0.63717172,0.5127,0.0101194,0.787222222,0.3067,0.11475,0.046788333,0.893427809,0.441696429,0.51772,0.762864667,0.9417,0.486451613,0.195561489,0.818,0.254428858,0.622084168,0.725531062,0.938196393,0.688557114,0.36746485,0.349,0.567904725,0.78974,0.59048,0.42618,0.354458153,0.426501,0.56682595,0.797388889,0.336668,0.3359528,0.3987624,0.463332,0.155964,0.6362912,0.0905072,0.6199776,0.5319368,0.4816768,0.9799848,0.439144,0.59,-0.146409,0.106853278,0.422079517
2682,0.9817,0.2792975,0.922535,0.496815,0.536265,0.5205328,0.249503132,0.484666667,0.7994,0.087,0.303576,0.8060705,0.7303,0.346556,0.694444444,0.4096,0.33425,0.481933889,0.878759587,0.501957143,0.70448,0.657022667,0.5871,0.956774194,0.320403592,0.4428,0.326252505,0.737374749,0.505370741,0.47002004,0.760601202,0.4808945,0.0443125,0.186629075,0.75078,0.58928,0.9312,0.314954985,0.099286667,0.39140655,0.663719048,0.067764,0.4753496,0.464772,0.5298688,0.1572456,0.7469272,0.1228416,0.361104,0.6636424,0.2217568,0.4510904,0.286272,0.9823,-10.451008,0.088230022,0.395005911
2683,0.6651,0.4300825,0.5579025,0.351995,0.77193,0.3814184,0.026956159,0.6188,0.998,0.4792,0.4428574,0.50823056,0.5644,0.5583322,0.993333333,0.1013,0.3115,0.277865556,0.458716239,0.783271429,0.33552,0.497047333,0.3704,0.765483871,0.559033019,0.4385,0.417895792,0.886953908,0.594348697,0.587074148,0.513386774,0.18550475,0.019625,0.3719219,0.373,0.42452,0.4841,0.388192731,0.501031,0.41577925,0.731396825,0.3037848,0.3828528,0.415664,0.4886032,0.125848,0.5206256,0.5604184,0.5170032,0.6019536,0.2361968,0.6112088,0.0250368,0.758,-0.270786,0.060211408,0.392509221
2684,0.5625,0.236075,0.9309025,0.134275,0.68424,0.6080624,0.064663883,0.3018,0.944,0.2571,0.4037272,0.51701552,0.3484,0.3738346,0.68,0.2152,0.0365,0.244581667,0.568252751,0.497184286,0.6352,0.752092,0.9905,0.903870968,0.32849283,0.7374,0.503967936,0.972164329,0.699779559,0.894689379,0.536152305,0.28948195,0.37925,0.402507113,0.31746,0.29426,0.73078,0.70393131,0.176432,0.2134216,0.573014286,0.3188432,0.4743728,0.3477408,0.8814248,0.1838376,0.4786192,0.5223416,0.6683008,0.8030584,0.5750944,0.5453328,0.3967528,0.3899,0.403981,0.431992694,0.824593498
2685,0.8142,0.31658,0.8104575,0.239325,0.57173,0.6110806,0.241799582,0.634,0.8444,0.2294,0.4814402,0.40791148,0.5251,0.4380714,0.868333333,0.3072,0.09075,0.334885,0.775778593,0.597717143,0.15872,0.989092667,0.5569,0.473870968,0.667966441,0.9726,0.026272545,0.727875752,0.780501002,0.830541082,0.520160321,0.257186,0.151125,0.55662085,0.5335,0.52836,0.6597,0.508226075,0.473899667,0.44175545,0.860853968,0.2758184,0.1122016,0.0604232,0.747392,0.3690216,0.9927528,0.5120672,0.6950512,0.6944864,0.0635064,0.814824,0.2939552,0.7144,0.62655,0.551013997,0.85820658
2686,0.7161,0.38158,0.8505225,0.601865,0.3625,0.6544338,0.384676409,0.352866667,0.8992,0.446,0.650548,0.5671751,0.6377,0.4553772,0.845555556,0.5049,0.149,0.290415556,0.917769256,0.888279286,0.41536,0.70146,0.4023,0.793548387,0.435808484,0.7996,0.242284569,0.765851703,0.805470942,0.864649299,0.737214429,0.4827325,0.1581875,0.394786563,0.37116,0.10696,0.8981,0.702410804,0.122822667,0.134531,0.868155556,0.0327296,0.6486192,0.1921232,0.6533456,0.5455552,0.9974856,0.201412,0.4445192,0.7216296,0.3042712,0.4416344,0.0822648,0.6247,0.016291,0.14809017,0.448332927
2687,0.7496,0.650815,0.5987275,0.282735,0.729055,0.4140704,0.379365344,0.427933333,0.8546,0.4302,0.5780342,0.60203168,0.5054,0.1444594,0.94,0.0228,0.17375,0.136,0.376018673,0.865309286,0.70248,0.743743333,0.3857,0.643870968,0.583839523,0.8648,0.164128257,0.614689379,0.959498998,0.682825651,0.367134269,0.1684378,0.4585625,0.216917325,0.5295,0.43292,0.74704,0.670200067,0.368641667,0.238115,0.633390476,0.34896,0.3743848,0.385688,0.5465024,0.331216,0.6034552,0.2552024,0.4206448,0.7447632,0.3322672,0.8066288,0.4192736,0.7297,0.171422,0.214290549,0.536225328
2688,0.4898,0.0443775,0.7354,0.24761,0.68682,0.7030004,0.426634656,0.7722,0.4326,0.1971,0.2983768,0.30419174,0.5357,0.379701,0.967777778,0.021,0.21075,0.099442222,0.39318106,0.560725714,0.68224,0.567339333,0.4824,0.723870968,0.682526949,0.6109,0.261022044,0.688557114,0.800160321,0.691282565,0.467815631,0.4462354,0.330125,0.133179213,0.55344,0.28344,0.97472,0.48573858,0.597463,0.0226089,0.537631746,0.3471168,0.4502712,0.6146496,0.9473216,0.304944,0.94838,0.332564,0.310192,0.5310112,0.3903216,0.398768,0.3702584,0.477,-1.643903,0.260656995,0.705585942
2689,0.9543,0.6244175,0.578695,0.086885,0.773545,0.3970584,0.247908142,0.679666667,0.9872,0.2228,0.763834,0.34669982,0.4583,0.4025798,0.587222222,0.11,0.12725,0.452196667,0.445298433,0.920497857,0.39654,0.906681333,0.729,0.658709677,0.303146937,0.5964,0.112625251,0.886152305,0.790601202,0.758877756,0.441022044,0.20073375,0.3900625,0.491590175,0.76704,0.69074,0.77736,0.325895298,0.480437333,0.4747869,0.596322222,0.3812288,0.4988,0.606996,0.6159184,0.4330992,0.5901432,0.2313296,0.5408776,0.4930728,0.3770608,0.8715584,0.5263104,0.549,0.395515,0.348036095,0.711610063
2690,0.4267,0.4347,0.5896,0.04281,0.753555,0.6527874,0.251361169,0.4042,0.598,0.5875,0.322457,0.42774858,0.3944,0.2735196,0.541111111,0.0949,0.1055,0.361621111,0.865341781,0.64694,0.32724,0.997710667,0.8294,0.487741935,0.223064539,0.991,0.124509018,0.564308617,0.533266533,0.909098196,0.337274549,0.22725315,0.013125,0.523957038,0.6584,0.30686,0.84418,0.882920974,0.517375667,0.42668285,0.578069841,0.0401048,0.2017672,0.585312,0.7573088,0.4577688,0.6649856,0.2310272,0.6165264,0.4727152,0.359084,0.8368872,0.2184464,0.9247,-0.381524,0.023658856,0.37747682
