Sim_No.,1:V__TIMP.bsn,2:V__SFTMP.bsn,3:V__SMTMP.bsn,4:V__SMFMN.bsn,5:V__SMFMX.bsn,6:V__SNOCOVMX.bsn,7:V__SURLAG.bsn,8:V__ADJ_PKR.bsn,9:V__EVRCH.bsn,10:V__TRNSRCH.bsn,11:V__GW_DELAY.gw,12:V__GWQMN.gw,13:V__ALPHA_BF.gw,14:V__REVAPMN.gw,15:V__GW_REVAP.gw,16:V__RCHRG_DP.gw,17:V__GW_SPYLD.gw,18:V__LAT_TTIME.hru,19:V__OV_N.hru,20:V__SLSUBBSN.hru,21:R__HRU_SLP.hru,22:V__SLSOIL.hru,23:V__ESCO.hru,24:V__CH_N2.rte,25:V__CH_K2.rte,26:V__ALPHA_BNK.rte,27:R__CH_WDR.rte,28:R__CH_D.rte,29:R__CH_W2.rte,30:R__CH_L2.rte,31:R__CH_S2.rte,32:V__SOL_K(..).sol,33:V__SOL_BD(..).sol,34:V__ELEVB(..).sub,35:R__CH_L1.sub,36:R__CH_S1.sub,37:R__CH_W1.sub,38:V__CH_N1.sub,39:V__CH_K1.sub,40:V__PLAPS.sub,41:V__CN2.mgt,42:V__RAINHHMX(..).wgn,43:V__RAINHHMX(..).wgn,44:V__RAINHHMX(..).wgn,45:V__RAINHHMX(..).wgn,46:V__RAINHHMX(..).wgn,47:V__RAINHHMX(..).wgn,48:V__RAINHHMX(..).wgn,49:V__RAINHHMX(..).wgn,50:V__RAINHHMX(..).wgn,51:V__RAINHHMX(..).wgn,52:V__RAINHHMX(..).wgn,53:V__RAINHHMX(..).wgn,54:V__BIOMIX.mgt,NSE,bR?,D
41,0.8197,0.299965,0.59239,0.11489,0.534255,0.0736504,0.190400835,0.645133333,0.8088,0.234,0.8138636,0.5781686,0.3544,0.04773,0.984444444,0.1515,0.25075,0.248934444,0.807589196,0.851188571,0.44792,0.696626,0.4258,0.786774194,0.663354933,0.5618,0.528757515,0.600581162,0.416072144,0.582224449,0.563306613,0.2860086,0.39,0.666567325,0.49194,0.4637,0.53224,0.706358786,0.333497667,0.0872505,0.847809524,0.1785712,0.8216048,0.0967496,0.8163328,0.078964,0.4226744,0.161308,0.34716,0.4693032,0.3317232,0.6438248,0.2744736,0.4295,0.357743876,0.475439479,0.834883559
42,0.9323,0.1026625,0.5680575,0.3473,0.61666,0.0609404,0.113941545,0.630666667,0.6034,0.1767,0.543887,0.7877228,0.4811,0.0328204,0.901666667,0.2571,0.293,0.225972222,0.852990997,0.799726429,0.38978,0.748909333,0.3095,0.777096774,0.553730325,0.595,0.628597194,0.60993988,0.449338677,0.766633267,0.637735471,0.24629275,0.2493125,0.371045688,0.51252,0.47144,0.5196,0.535818606,0.220478667,0.05950765,0.712793651,0.241252,0.8671192,0.2203928,0.8504496,0.0803904,0.7167568,0.2318448,0.3807928,0.7098664,0.3207728,0.6074984,0.490032,0.4336,0.554958368,0.511772274,0.871400751
43,0.9808,0.09063,0.36357,0.360075,0.701715,0.330349,0.019782881,0.770733333,0.8328,0.2312,0.5393252,0.97525606,0.5855,0.3525046,0.703333333,0.108,0.15375,0.409242222,0.739986662,0.87669,0.17248,0.812384667,0.3679,0.767741935,0.568148637,0.9725,0.343587174,0.648857715,0.401723447,0.801843687,0.496613226,0.2501412,0.2891875,0.609084288,0.4823,0.4283,0.4025,0.924364788,0.282143667,0.2354861,0.907693651,0.3701272,0.5626408,0.163704,0.8613048,0.3228864,0.594648,0.3251768,0.30086,0.5305896,0.588072,0.2079096,0.5160864,0.5331,0.681817093,0.646478083,0.892219939
44,0.9512,0.0216775,0.5220975,0.10191,0.623505,0.1617134,0.249670146,0.852533333,0.979,0.263,0.5264692,0.85212812,0.4537,0.0463746,0.908333333,0.3153,0.0935,0.285873889,0.801333778,0.988317857,0.33834,0.712713333,0.4289,0.982258065,0.744829703,0.7679,0.266633267,0.384368737,0.683747495,0.611322645,0.774749499,0.35943675,0.4090625,0.252149188,0.52384,0.5264,0.50066,0.644818273,0.375349333,0.2105339,0.790128571,0.111204,0.7673008,0.3880024,0.6599008,0.045952,0.6946216,0.2896608,0.3665976,0.3971576,0.5397784,0.286108,0.3676992,0.4082,0.580006059,0.499707697,0.830692231
45,0.7504,0.12482,0.5427425,0.08771,0.452955,0.3970772,0.271536534,0.4702,0.658,0.2403,0.6409294,0.53696812,0.4476,0.0260434,0.872222222,0.1807,0.06525,0.213278889,0.923217739,0.92296,0.14096,0.704844667,0.694,0.835483871,0.764054119,0.6154,0.320280561,0.455951904,0.385631263,0.538977956,0.531543086,0.0791167,0.2210625,0.544722963,0.57332,0.45248,0.59272,0.865321774,0.212997667,0.05031475,0.935431746,0.3851632,0.3187448,0.3368936,0.6769592,0.0304648,0.3297552,0.2407648,0.557912,0.3761656,0.4285912,0.3870456,0.5014312,0.7307,0.535356387,0.505078899,0.865246358
46,0.8584,0.2201275,0.482035,0.37387,0.6171,0.1589898,0.250334029,0.494133333,0.816,0.3501,0.87296,0.7372877,0.5164,0.3519238,0.987222222,0.3615,0.13825,0.211424444,0.640096699,0.859129286,0.26328,0.727401333,0.6018,0.679677419,0.838891822,0.7948,0.379659319,0.695671343,0.561543086,0.582705411,0.71753507,0.30047875,0.1508125,0.455304962,0.4993,0.6251,0.34614,0.645501834,0.387278,0.1120385,0.977314286,0.3558728,0.7886456,0.3487224,0.9355472,0.1040288,0.5627832,0.1267832,0.6000624,0.4022248,0.7728232,0.5875328,0.2219576,0.7015,0.665971445,0.566781404,0.874002916
47,0.9845,0.318875,0.6533425,0.35379,0.53381,0.3516838,0.25868476,0.480266667,0.867,0.0902,0.6002876,0.58408818,0.4737,0.3468894,0.875555556,0.351,0.19525,0.422648889,0.814851617,0.98053,0.19448,0.652211333,0.4253,0.677741935,0.649852203,0.6687,0.299619238,0.686733467,0.762885772,0.750721443,0.491082164,0.23767225,0.411875,0.296858188,0.5076,0.54248,0.70108,0.619386462,0.000707667,0.10842705,0.790863492,0.0098608,0.8925448,0.0166272,0.9572576,0.3750536,0.5479448,0.0083424,0.2193984,0.6266224,0.6650048,0.2947048,0.3784872,0.463,0.331357416,0.38992916,0.873464918
48,0.9723,0.0900575,0.470975,0.02951,0.37099,0.2629402,0.217281837,0.792333333,0.6232,0.3171,0.588261,0.93713378,0.5303,0.2165758,0.955555556,0.2636,0.22775,0.212993333,0.726868956,0.972131429,0.09812,0.948252,0.2774,0.863870968,0.720341593,0.8089,0.649278557,0.696092184,0.438697395,0.735290581,0.724649299,0.17963785,0.31375,0.321177913,0.72948,0.4699,0.73266,0.587139046,0.119185667,0.1353491,0.753757143,0.1135472,0.9305264,0.1166128,0.7308472,0.2949688,0.706784,0.0134632,0.3596088,0.730376,0.6431048,0.6124896,0.5331848,0.421,-0.084617578,0.138103297,0.448579138
49,0.9005,0.0856625,0.4257525,0.372855,0.580425,0.130392,0.308100209,0.826533333,0.965,0.271,0.585358,0.71574034,0.4786,0.2198676,0.949444444,0.2848,0.184,0.419083333,0.9327009,0.828740714,0.13032,0.863968667,0.7104,0.951935484,0.840035999,0.5844,0.65741483,0.551883768,0.386513026,0.578196393,0.733667335,0.35204775,0.1958125,0.505909663,0.4285,0.50126,0.69476,0.7327009,0.373731667,0.0488373,0.71114127,0.2775712,0.4433608,0.2962744,0.621132,0.2120312,0.7493512,0.0184184,0.5552912,0.6345848,0.54034,0.1879448,0.4187904,0.743,0.164867689,0.225473424,0.55862294
50,0.7554,0.3813325,0.52259,0.00517,0.69177,0.003972,0.214776618,0.591666667,0.6636,0.3618,0.5938596,0.76949038,0.4898,0.3588944,0.983333333,0.1334,0.1935,0.349483333,0.634448149,0.946935,0.33974,0.856974,0.6294,0.791290323,0.622159957,0.8362,0.366032064,0.716693387,0.757014028,0.714068136,0.7050501,0.18795045,0.11625,0.511559688,0.44416,0.5895,0.53684,0.696822274,0.037100333,0.11072525,0.751369841,0.2525768,0.8768504,0.1460728,0.70274,0.1297048,0.3606472,0.1543704,0.3681264,0.493432,0.4808152,0.4860408,0.322104,0.4152,0.0890287,0.213428037,0.539056022
51,0.9521,0.2361725,0.5690425,0.34811,0.36613,0.364167,0.051002088,0.6602,0.7344,0.2759,0.6456984,0.6828273,0.4408,0.0343694,0.878333333,0.2869,0.245,0.386422778,0.845121707,0.738491429,0.36498,0.952274,0.5244,0.790967742,0.422821544,0.8752,0.354809619,0.457194389,0.741362725,0.718557114,0.524108216,0.07357495,0.3306875,0.5798515,0.39658,0.46312,0.67582,0.567155719,0.337339333,0.17967205,0.714079365,0.076056,0.3196864,0.1592408,0.847348,0.3259432,0.3759712,0.064672,0.2397096,0.5573728,0.3328464,0.4386232,0.4670312,0.6486,0.168813832,0.234234483,0.567873188
52,0.874,0.0722925,0.742805,0.243465,0.351105,0.4431512,0.240985386,0.501466667,0.8818,0.1171,0.6826078,0.8890665,0.4844,0.2882192,0.862777778,0.1501,0.27975,0.310832778,0.641913971,0.966481429,0.10042,0.753456,0.404,0.745806452,0.655802484,0.9402,0.273446894,0.514008016,0.415851703,0.554569138,0.582745491,0.1799457,0.235875,0.494609587,0.71474,0.38262,0.51376,0.598266089,0.157195667,0.16670345,0.705814286,0.3384944,0.5102208,0.1079088,0.8430832,0.0968968,0.3258632,0.1322352,0.4015408,0.5913944,0.4625648,0.3063512,0.3162008,0.3518,0.562824033,0.555235006,0.840581336
53,0.9577,0.250305,0.6103325,0.24022,0.684925,0.2888144,0.178050104,0.514266667,0.7892,0.2705,0.6776312,0.99893448,0.4701,0.319781,0.797222222,0.1377,0.0095,0.401255556,0.777519173,0.94159,0.17526,0.764822,0.5735,0.950322581,0.514823704,0.8836,0.615631263,0.703166333,0.694829659,0.6050501,0.777274549,0.3032496,0.3576875,0.360728213,0.45134,0.60982,0.36994,0.646182061,0.077738667,0.1987145,0.934328571,0.2722992,0.4543472,0.341804,0.6637776,0.2242576,0.3506744,0.2671952,0.2646064,0.5747456,0.3252656,0.6879152,0.3534504,0.6925,0.697295459,0.651453644,0.89758356
54,0.8339,0.3612775,0.3842175,0.065405,0.52453,0.4338456,0.062354906,0.697333333,0.711,0.0581,0.8704716,0.94115908,0.4164,0.009972,0.761111111,0.3291,0.033,0.238951111,0.980123374,0.720930714,0.35202,0.907334667,0.6744,0.703548387,0.851936961,0.7471,0.493567134,0.634709419,0.748316633,0.579478958,0.48492986,0.13191725,0.3461875,0.333951937,0.41754,0.31528,0.4545,0.540133378,0.274865333,0.19920695,0.654746032,0.3006128,0.6291872,0.1884776,0.7015768,0.0398384,0.5197288,0.1902168,0.2121912,0.366756,0.5740336,0.452488,0.5183256,0.4212,-0.952247814,0.290246705,0.750483809
55,0.9336,0.3479075,0.44222,0.172685,0.47858,0.0060146,0.131469729,0.579866667,0.9414,0.2961,0.8891336,0.89238154,0.3283,0.2771822,0.936666667,0.1612,0.25375,0.256065556,0.814448149,0.707797857,0.01262,0.78668,0.3059,0.973225806,0.624448511,0.9794,0.269478958,0.68256513,0.553707415,0.646533066,0.552725451,0.34388905,0.21825,0.569042725,0.5146,0.40042,0.60414,0.865548516,0.360994333,0.0777293,0.826868254,0.3441568,0.90102,0.2438264,0.764576,0.3304264,0.5333504,0.2391128,0.2349048,0.2972648,0.4898,0.3318624,0.3935496,0.5695,0.182991853,0.255550034,0.591265134
56,0.9478,0.1922425,0.639825,0.329655,0.31112,0.2717918,0.15651357,0.641533333,0.9706,0.3602,0.7344466,0.90942998,0.4962,0.3195874,0.986666667,0.1681,0.08725,0.193882222,0.729896632,0.920211429,0.3117,0.941082667,0.4101,0.811935484,0.563342533,0.79,0.523266533,0.709198397,0.366492986,0.724669339,0.773807615,0.3497387,0.3881875,0.55135565,0.65546,0.30714,0.31626,0.674114705,0.12606,0.1854176,0.939839683,0.1313168,0.4135408,0.07644,0.830096,0.07876,0.4708368,0.061368,0.5908896,0.357104,0.5159128,0.243404,0.3685136,0.4201,0.54875563,0.446000745,0.801746312
57,0.8037,0.0795525,0.7128225,0.05344,0.601855,0.0539044,0.176546973,0.5902,0.9018,0.0933,0.5977994,0.8670456,0.366,0.3647034,0.733888889,0.2685,0.18375,0.340355556,0.647565855,0.968924286,0.1178,0.901738667,0.5645,0.80483871,0.861549169,0.8548,0.419238477,0.433687375,0.561102204,0.588336673,0.670140281,0.3699045,0.331,0.55823395,0.40772,0.652,0.54414,0.900293431,0.183883667,0.14109465,0.641520635,0.1170624,0.8266272,0.1023288,0.6918848,0.4009336,0.6109456,0.2629,0.2825152,0.6929768,0.7798424,0.2531096,0.4012848,0.4032,0.475680541,0.450653329,0.807011833
58,0.7119,0.2440025,0.61156,0.145105,0.5073,0.1496842,0.106597077,0.6,0.6716,0.0544,0.591786,0.9856746,0.3562,0.122665,0.721666667,0.129,0.07725,0.307695,0.970640213,0.730398571,0.23248,0.67232,0.574,0.702903226,0.850334993,0.7657,0.28004008,0.740200401,0.453046092,0.539779559,0.700941884,0.218584,0.2433125,0.259764462,0.53292,0.64872,0.32792,0.58078026,0.290837667,0.1790154,0.68634127,0.0557488,0.3592368,0.2228472,0.6281104,0.1345952,0.7038648,0.1614736,0.4825656,0.59622,0.292976,0.364584,0.3357416,0.5623,-0.014060219,0.379831329,0.838231218
59,0.8326,0.0703825,0.7302725,0.33574,0.38778,0.2786008,0.080217119,0.514066667,0.8032,0.1954,0.5063556,0.93618662,0.5961,0.1346702,0.995,0.251,0.0785,0.321386667,0.855211737,0.96587,0.15,0.774264667,0.4261,0.683548387,0.576387472,0.7454,0.453547094,0.582685371,0.351062124,0.641543086,0.485871743,0.2766184,0.2831875,0.724787288,0.69982,0.6106,0.50236,0.677972658,0.106448333,0.24632055,0.639315873,0.0264584,0.7792288,0.2311056,0.762832,0.1843176,0.3764584,0.3076672,0.2403648,0.4666488,0.6310312,0.582264,0.3970104,0.5725,0.163895912,0.230000186,0.566220493
60,0.9621,0.3652875,0.56093,0.120365,0.563195,0.096801,0.19674739,0.7842,0.7286,0.3029,0.8285858,0.67430308,0.4676,0.2208358,0.981111111,0.2383,0.21225,0.190316667,0.83261087,0.875621429,0.4521,0.962066,0.4482,0.765483871,0.593094538,0.6806,0.391322645,0.621182365,0.720921844,0.543947896,0.581783567,0.1131369,0.3485,0.265660163,0.43698,0.41706,0.3352,0.585321774,0.258690667,0.00287275,0.90218254,0.017476,0.4257832,0.142948,0.7765944,0.027612,0.2952144,0.2303576,0.4377944,0.5479624,0.797532,0.6133216,0.4491192,0.4538,0.62959488,0.511809927,0.849248113
61,0.9309,0.3221225,0.6435125,0.028695,0.55546,0.0264416,0.056676409,0.5772,0.7064,0.1113,0.858445,0.53436348,0.4744,0.3188128,0.723888889,0.1946,0.0605,0.284732778,0.875591864,0.952279286,0.27834,0.71044,0.5486,0.817096774,0.51551049,0.5716,0.588136273,0.741663327,0.715270541,0.552324649,0.490761523,0.221047,0.098375,0.271801513,0.4623,0.41416,0.4302,0.741557186,0.282346,0.19969945,0.812355556,0.3133048,0.6216536,0.3703712,0.729684,0.3795368,0.423404,0.2468768,0.3202976,0.5310728,0.4083752,0.472176,0.3308568,0.4077,0.049817747,0.415129138,0.845381423
62,0.9769,0.129785,0.7024975,0.239815,0.522765,0.1267606,0.102254697,0.811,0.7174,0.0439,0.6525412,0.81447944,0.4127,0.018298,0.883333333,0.3456,0.21275,0.37159,0.836445482,0.873636429,0.19426,0.774964,0.4608,0.839354839,0.483698726,0.7122,0.483466934,0.426613226,0.65004008,0.619198397,0.512725451,0.0831191,0.4005625,0.458989775,0.45776,0.4074,0.6593,0.550576859,0.396578333,0.15668975,0.772677778,0.246524,0.416052,0.3714872,0.6843248,0.1213496,0.527756,0.0688016,0.5456816,0.4840216,0.6894328,0.2054144,0.2862792,0.6675,0.092160846,0.308086209,0.82699184
63,0.7488,0.3603225,0.58895,0.28788,0.343595,0.2016594,0.268701461,0.6038,0.9162,0.1982,0.6376116,0.63949576,0.3428,0.3617988,0.79,0.24,0.298,0.313114444,0.850166722,0.892266429,0.26306,0.72985,0.2486,0.85483871,0.74849143,0.7068,0.584829659,0.637194389,0.685711423,0.534629259,0.662865731,0.10682545,0.358,0.353849913,0.45096,0.44396,0.51352,0.731340447,0.103011333,0.11187435,0.650522222,0.3724704,0.3918824,0.3435888,0.8903808,0.3340944,0.7267296,0.272316,0.536072,0.5443432,0.5198432,0.2836128,0.2044528,0.6648,0.364433369,0.338455335,0.696178157
64,0.722,0.1530875,0.6503925,0.19885,0.6741,0.2919918,0.293741127,0.817733333,0.8642,0.3306,0.6212306,0.72237032,0.3125,0.2376816,0.806666667,0.1705,0.178,0.199444444,0.607405802,0.769643571,0.42452,0.684036,0.2295,0.797741935,0.545262295,0.5941,0.59759519,0.645531062,0.531543086,0.559398798,0.758156313,0.12252705,0.2784375,0.387504488,0.5635,0.59802,0.51718,0.662530844,0.262936667,0.08347485,0.801334921,0.1018312,0.7839376,0.2902488,0.777564,0.1172744,0.3905664,0.0195752,0.559004,0.6413408,0.8233632,0.5548112,0.2761016,0.3686,0.262971947,0.267743882,0.612750333
65,0.8448,0.36567,0.362835,0.320735,0.584845,0.1850908,0.219782881,0.6856,0.6156,0.2654,0.7058316,0.85781094,0.3169,0.2973198,0.719444444,0.2115,0.0135,0.270327778,0.650993665,0.826145,0.33882,0.961716667,0.4297,0.892580645,0.497201456,0.8574,0.468496994,0.425150301,0.738096192,0.542024048,0.619098196,0.09943645,0.27275,0.720119875,0.7272,0.67562,0.59758,0.746782261,0.377371,0.18804415,0.640969841,0.161192,0.3287896,0.1380384,0.6244272,0.3506,0.7184592,0.0764008,0.2351232,0.4813672,0.5386552,0.4560928,0.58224,0.5686,0.176261349,0.232621363,0.565462024
66,0.892,0.14621,0.5918975,0.38036,0.67653,0.337385,0.298751566,0.809133333,0.6236,0.1006,0.531031,0.90066894,0.5654,0.3259772,0.707777778,0.1859,0.05525,0.236383889,0.80234078,0.932427857,0.3636,0.682462,0.2758,0.811612903,0.531759565,0.7816,0.378557114,0.658016032,0.596553106,0.665671343,0.539118236,0.11144355,0.2655625,0.5444773,0.72438,0.5179,0.27934,0.842840947,0.015871333,0.1665393,0.786271429,0.1076896,0.6517872,0.1259864,0.9460144,0.1951176,0.3292688,0.1138984,0.6312928,0.5419304,0.79332,0.655748,0.2097448,0.774,-0.206607883,0.392843362,0.838565525
67,0.9187,0.2134425,0.3785625,0.08264,0.682935,0.4474636,0.317782881,0.878733333,0.9806,0.3362,0.5231514,0.70603218,0.3188,0.133702,0.882777778,0.3152,0.0495,0.316822778,0.619313104,0.915172143,0.0344,0.640145333,0.2323,0.935806452,0.72697846,0.8925,0.477074148,0.468436874,0.56002004,0.55745491,0.515410822,0.27461725,0.144125,0.552583925,0.6192,0.57304,0.39206,0.601447149,0.024969333,0.10711375,0.784434921,0.1459616,0.349192,0.2353456,0.9101536,0.3497856,0.4817832,0.0448488,0.3724936,0.3414208,0.584984,0.2730752,0.37808,0.4904,0.027236615,0.19293016,0.510767622
68,0.9839,0.1341775,0.4665525,0.23515,0.32371,0.2334346,0.054509395,0.693333333,0.8548,0.1548,0.5886758,0.59166528,0.3793,0.1096918,0.977777778,0.2847,0.187,0.207716667,0.711533845,0.835154286,0.06012,0.760276,0.4047,0.749032258,0.803647127,0.9304,0.381202405,0.511723447,0.705711423,0.681743487,0.651482966,0.16732285,0.369125,0.6928523,0.3626,0.3089,0.7482,0.896205402,0.321164667,0.2082357,0.846706349,0.1053464,0.403496,0.4150072,0.9126736,0.2436168,0.549648,0.140164,0.554636,0.634344,0.4679,0.3060736,0.4155336,0.3662,0.641586558,0.594869274,0.891936516
69,0.7608,0.0493725,0.3974875,0.163155,0.572915,0.0886302,0.009933194,0.684533333,0.6688,0.0561,0.6770092,0.79932524,0.5867,0.3697378,0.926111111,0.2531,0.155,0.286444444,0.778932978,0.74292,0.16854,0.663752,0.6991,0.681290323,0.712102558,0.6472,0.273006012,0.522965932,0.688957916,0.574188377,0.77490982,0.3646706,0.2060625,0.566586188,0.7072,0.47474,0.73484,0.757229076,0.159824333,0.16473355,0.702139683,0.3798904,0.7487808,0.2451656,0.7647704,0.306584,0.3421608,0.1622992,0.6334768,0.4270776,0.3379,0.4139432,0.3963992,0.4979,0.0315434,0.288242553,0.808614203
70,0.9047,0.12329,0.67743,0.338785,0.40435,0.4365692,0.045661795,0.802866667,0.9424,0.1278,0.700855,0.53460024,0.3418,0.2005046,0.898333333,0.3218,0.15375,0.424931111,0.864694898,0.816371429,0.09486,0.905061333,0.6605,0.991612903,0.68601228,0.8945,0.479719439,0.48987976,0.504348697,0.808116232,0.690681363,0.35666585,0.4194375,0.268608,0.68492,0.65548,0.51766,0.908922974,0.010008,0.0788784,0.918163492,0.248672,0.6649712,0.3491688,0.6664912,0.141728,0.691216,0.2653784,0.4923928,0.7376152,0.3013992,0.4954696,0.5266712,0.4877,-1.583088412,0.294604768,0.749062086
71,0.8542,0.0913925,0.4220675,0.119145,0.419595,0.1921268,0.010100209,0.479,0.9264,0.1675,0.8005928,0.61676446,0.6316,0.0821962,0.957777778,0.1368,0.20525,0.155659444,0.650590197,0.940521429,0.07356,0.895268667,0.3188,0.954193548,0.693106938,0.9101,0.237815631,0.629078156,0.52501002,0.632705411,0.632364729,0.3201827,0.3675625,0.37006305,0.45644,0.4906,0.68674,0.836482161,0.161643667,0.03980855,0.827234921,0.132488,0.4304912,0.2418176,0.6699808,0.0979152,0.4411608,0.1994672,0.3211712,0.4347984,0.5411824,0.2414632,0.4538008,0.6361,0.605607355,0.592754608,0.86085265
72,0.8681,0.20714,0.51669,0.18465,0.532705,0.0051068,0.257849687,0.686666667,0.7996,0.1615,0.7332024,0.95157764,0.4974,0.2243212,0.852777778,0.3431,0.28325,0.250931111,0.876602201,0.741851429,0.30198,0.934263333,0.6183,0.802580645,0.53450591,0.7432,0.390881764,0.470941884,0.45238477,0.634789579,0.678036072,0.09604985,0.2348125,0.682780463,0.67736,0.43256,0.57718,0.792654218,0.153354333,0.27718245,0.815846032,0.1254584,0.7679288,0.0605936,0.901236,0.2048992,0.4075936,0.1005184,0.482784,0.5836736,0.7958472,0.4283632,0.2779336,0.6383,0.737864526,0.647350449,0.934513068
73,0.9456,0.2275775,0.687015,0.221155,0.420475,0.2347964,0.290572025,0.736133333,0.7248,0.0651,0.833355,0.86775596,0.3822,0.0243006,0.81,0.1085,0.07575,0.234101667,0.685501834,0.729176429,0.34136,0.864668,0.3286,0.790322581,0.76748705,0.7796,0.280921844,0.46260521,0.623086172,0.807635271,0.656392786,0.19025955,0.3521875,0.295875575,0.45832,0.5115,0.49166,0.546262087,0.115546667,0.2210401,0.633804762,0.355092,0.7415616,0.3183696,0.827188,0.1026024,0.404188,0.3195608,0.636316,0.4246648,0.4437528,0.5844824,0.4987848,0.5545,-0.610294225,0.305217195,0.770783163
74,0.9933,0.18613,0.49457,0.180595,0.54353,0.21732,0.061352818,0.6506,0.8516,0.1138,0.7427408,0.97762392,0.6174,0.0045504,0.861666667,0.3035,0.19525,0.212422778,0.730503501,0.899748571,0.25772,0.655358667,0.3824,0.921612903,0.442045759,0.7274,0.411102204,0.67507014,0.411723447,0.527715431,0.709639279,0.1731725,0.1100625,0.417474275,0.72646,0.37952,0.73922,0.555348449,0.182064,0.20199765,0.789577778,0.2467192,0.9361768,0.246728,0.6680416,0.0212952,0.528972,0.2237504,0.3244472,0.3580696,0.3788936,0.6884696,0.4983776,0.336,0.569383847,0.535341643,0.908361726
75,0.8175,0.1693225,0.27509,0.14754,0.72491,0.3600816,0.274041754,0.755466667,0.8476,0.1958,0.7587072,0.9442373,0.4667,0.2421352,0.783888889,0.1723,0.294,0.173059444,0.687319106,0.774377143,0.45348,0.644167333,0.7001,0.991935484,0.792661747,0.6429,0.545250501,0.522745491,0.754629259,0.518557114,0.606292585,0.095588,0.3958125,0.520894537,0.49042,0.40836,0.49676,0.778119373,0.023958333,0.30968595,0.875179365,0.1449856,0.87842,0.3134592,0.637608,0.3194224,0.5104856,0.2486936,0.4561392,0.5293832,0.3671008,0.3751216,0.2331528,0.3769,0.288217044,0.472472021,0.874864169
76,0.8483,0.211725,0.3989625,0.370825,0.3257,0.2316188,0.005757829,0.695266667,0.7874,0.0628,0.7018918,0.84170966,0.5388,0.3453402,0.821111111,0.3678,0.11625,0.301705,0.89657886,0.984347857,0.31634,0.953498,0.5722,0.978064516,0.513221736,0.7995,0.377014028,0.579138277,0.429779559,0.561643287,0.698897796,0.1780985,0.1280625,0.491170438,0.55254,0.3865,0.41538,0.630740247,0.299127,0.0869222,0.747879365,0.2059088,0.6787824,0.1125952,0.8041208,0.126444,0.6226208,0.0711144,0.6151312,0.4671312,0.7823696,0.2938728,0.2414984,0.7745,-0.498577568,0.370387634,0.803984803
77,0.9899,0.0824175,0.2706675,0.16052,0.513265,0.3464636,0.30559499,0.6036,0.8442,0.1546,0.5096734,0.59876884,0.553,0.0459872,0.745555556,0.1752,0.04425,0.215560556,0.709716572,0.996105714,0.36754,0.892996,0.387,0.67,0.813259335,0.7586,0.350641283,0.540440882,0.529138277,0.5498998,0.767154309,0.3258784,0.2943125,0.637334475,0.5093,0.29728,0.6333,0.53717906,0.375955667,0.1425721,0.858647619,0.083672,0.7889592,0.006584,0.6381896,0.3182,0.7330544,0.1593264,0.2951816,0.7516096,0.5378128,0.4996288,0.421436,0.7035,-0.282417162,0.409030721,0.800246968
78,0.7517,0.234645,0.69021,0.372245,0.308025,0.0825022,0.320455115,0.726933333,0.6442,0.1697,0.8876822,0.64375786,0.3176,0.3583136,0.960555556,0.1389,0.22675,0.217985556,0.932904301,0.901275714,0.00962,0.688582667,0.4801,0.971935484,0.872534549,0.8485,0.500400802,0.509839679,0.515671343,0.540741483,0.731282565,0.19287645,0.1845,0.253623112,0.62846,0.49234,0.74068,0.799466489,0.091284667,0.1072779,0.66044127,0.2494528,0.7428168,0.3717104,0.6482696,0.1182936,0.5798104,0.0204008,0.4410704,0.400536,0.549044,0.672664,0.4399592,0.6257,0.349655968,0.332101387,0.690388203
79,0.7709,0.0625525,0.734695,0.199255,0.36856,0.2388818,0.063022965,0.681,0.5956,0.0265,0.8883042,0.92600488,0.3399,0.064963,0.956666667,0.1559,0.17775,0.184754444,0.84834945,0.994579286,0.09324,0.776013333,0.5493,0.680322581,0.683723726,0.8626,0.299178357,0.634088176,0.521322645,0.553767535,0.629679359,0.3357304,0.347625,0.356552088,0.6547,0.5831,0.51838,0.580553518,0.347246,0.04867315,0.653828571,0.3802816,0.5582464,0.417016,0.9409744,0.2454504,0.5729992,0.0512912,0.5450264,0.6333784,0.6506856,0.57034,0.2260288,0.6143,0.312166171,0.33505642,0.832417225
