Sim_No.,1:V__TIMP.bsn,2:V__SFTMP.bsn,3:V__SMTMP.bsn,4:V__SMFMN.bsn,5:V__SMFMX.bsn,6:V__SNOCOVMX.bsn,7:V__SURLAG.bsn,8:V__ADJ_PKR.bsn,9:V__EVRCH.bsn,10:V__TRNSRCH.bsn,11:V__GW_DELAY.gw,12:V__GWQMN.gw,13:V__ALPHA_BF.gw,14:V__REVAPMN.gw,15:V__GW_REVAP.gw,16:V__RCHRG_DP.gw,17:V__GW_SPYLD.gw,18:V__LAT_TTIME.hru,19:V__OV_N.hru,20:V__SLSUBBSN.hru,21:R__HRU_SLP.hru,22:V__SLSOIL.hru,23:V__ESCO.hru,24:V__CH_N2.rte,25:V__CH_K2.rte,26:V__ALPHA_BNK.rte,27:R__CH_WDR.rte,28:R__CH_D.rte,29:R__CH_W2.rte,30:R__CH_L2.rte,31:R__CH_S2.rte,32:V__SOL_K(..).sol,33:V__SOL_BD(..).sol,34:V__ELEVB(..).sub,35:R__CH_L1.sub,36:R__CH_S1.sub,37:R__CH_W1.sub,38:V__CH_N1.sub,39:V__CH_K1.sub,40:V__PLAPS.sub,41:V__CN2.mgt,42:V__RAINHHMX(..).wgn,43:V__RAINHHMX(..).wgn,44:V__RAINHHMX(..).wgn,45:V__RAINHHMX(..).wgn,46:V__RAINHHMX(..).wgn,47:V__RAINHHMX(..).wgn,48:V__RAINHHMX(..).wgn,49:V__RAINHHMX(..).wgn,50:V__RAINHHMX(..).wgn,51:V__RAINHHMX(..).wgn,52:V__RAINHHMX(..).wgn,53:V__RAINHHMX(..).wgn,54:V__BIOMIX.mgt,NSE,bR?,D
42,0.6612,0.22425,0.33175,0.91925,0.62475,0.28725,0.922751566,0.855733333,0.9542,0.7237,0.25175,0.39975,0.5167,0.56775,0.835555556,0.6998,0.61475,0.96925,0.833251084,0.43925,0.28124,0.65125,0.9373,0.857096774,0.917750045,0.0532,0.994749499,0.423246493,0.089258517,0.188256513,0.847254509,0.93775,0.30575,0.52975,0.19674,0.53776,0.87176,0.444251417,0.92425,0.14875,0.213750794,0.7107504,0.2062504,0.6637504,0.0227504,0.5202504,0.9847504,0.0557504,0.7957504,0.7427504,0.4622504,0.0357504,0.5287504,0.9283,-0.431324,0.000190484,0.365635812
43,0.1667,0.99825,0.52875,0.01275,0.87675,0.00875,0.643248434,0.295733333,0.2022,0.9663,0.27225,0.51325,0.5497,0.92675,0.945,0.1608,0.64675,0.72525,0.094251417,0.82625,0.73324,0.63125,0.7797,0.380322581,0.441749965,0.6342,0.332244489,0.819258517,0.941242485,0.610741483,0.756753507,0.40475,0.08025,0.54125,0.23826,0.76576,0.54674,0.365248416,0.09175,0.33725,0.323249206,0.6467504,0.8967504,0.3272504,0.2332504,0.3182504,0.1857504,0.4672504,0.3672504,0.4502504,0.3562504,0.5732504,0.2912504,0.1988,-0.463089,5.62E-07,0.36870289
44,0.8367,0.61825,0.62325,0.85825,0.13975,0.80225,0.152751566,0.459266667,0.3788,0.7368,0.39725,0.33025,0.4053,0.08875,0.605555556,0.7072,0.81875,0.85475,0.61624875,0.14375,0.78776,0.90375,0.5757,0.379677419,0.006250075,0.7243,0.306753507,0.195751503,0.905250501,0.624749499,0.184248497,0.03325,0.68775,0.68025,0.11224,0.43926,0.83274,0.079749917,0.83425,0.54725,0.221749206,0.1947504,0.0092504,0.3567504,0.6062504,0.7997504,0.2172504,0.1957504,0.0732504,0.5827504,0.0927504,0.4877504,0.6472504,0.7182,-0.449126,0.001056124,0.368152737
45,0.3322,0.01975,0.26475,0.82025,0.29475,0.02875,0.347749478,0.638733333,0.1842,0.4518,0.10025,0.81925,0.2713,0.20375,0.355,0.5757,0.31175,0.96275,0.828749583,0.47575,0.72374,0.60825,0.2903,0.099677419,0.360749985,0.8777,0.879258517,0.595250501,0.019759519,0.557254509,0.200240481,0.68375,0.20625,0.62275,0.60426,0.46524,0.25176,0.385248416,0.11025,0.19325,0.972250794,0.9152504,0.6402504,0.2097504,0.0152504,0.0567504,0.1132504,0.3862504,0.7672504,0.1472504,0.3897504,0.6987504,0.2482504,0.5918,-1.319067,0.223832445,0.743844286
46,0.5707,0.18925,0.97675,0.60025,0.10575,0.97625,0.721749478,0.080733333,0.7468,0.3128,0.48625,0.76575,0.5337,0.74425,0.555,0.2202,0.93475,0.58975,0.112750917,0.89025,0.21676,0.33525,0.3417,0.245806452,0.515249895,0.8742,0.121743487,0.332244489,0.156753507,0.114749499,0.369759519,0.37875,0.41925,0.50675,0.95476,0.23124,0.49926,0.148249416,0.38875,0.50775,0.199249206,0.8667504,0.3127504,0.2417504,0.5952504,0.2377504,0.1142504,0.4002504,0.4437504,0.6532504,0.3237504,0.2492504,0.2767504,0.0578,-0.031595,0.07897309,0.368081922
47,0.8558,0.65525,0.70725,0.59225,0.86125,0.63625,0.533248434,0.111266667,0.5158,0.7222,0.47425,0.99775,0.4918,0.82575,0.343333333,0.1762,0.03175,0.90675,0.448749583,0.80875,0.37824,0.36775,0.6712,0.852258065,0.207250055,0.7437,0.899759519,0.786753507,0.798256513,0.271743487,0.985250501,0.77925,0.76425,0.23425,0.25724,0.81824,0.20326,0.25375125,0.19225,0.60525,0.821250794,0.6972504,0.2237504,0.7657504,0.1327504,0.5502504,0.1652504,0.8087504,0.1302504,0.6187504,0.0792504,0.9372504,0.3682504,0.8158,-0.397471,0.009856693,0.369594282
48,0.1268,0.85425,0.70025,0.51625,0.18225,0.81025,0.992751566,0.629733333,0.8488,0.0763,0.98525,0.56925,0.9747,0.59325,0.412777778,0.3762,0.29925,0.31725,0.587249083,0.42475,0.83826,0.61475,0.5188,0.668387097,0.425250095,0.5953,0.936252505,0.199759519,0.198256513,0.190741483,0.014749499,0.95575,0.40875,0.50025,0.98226,0.73524,0.30174,0.721250417,0.17825,0.37375,0.488750794,0.1897504,0.4767504,0.9567504,0.9502504,0.8687504,0.8262504,0.6482504,0.5307504,0.9127504,0.3072504,0.3837504,0.5132504,0.9388,-28.031387,0.07579568,0.311557231
49,0.4342,0.94575,0.24725,0.16125,0.49825,0.95575,0.186751566,0.547733333,0.3202,0.1552,0.93925,0.87575,0.3332,0.02575,0.225555556,0.8572,0.11025,0.33775,0.95075025,0.08625,0.75976,0.77525,0.8673,0.120322581,0.943750125,0.4288,0.622244489,0.622244489,0.921242485,0.192244489,0.060240481,0.22275,0.73175,0.17975,0.16776,0.05724,0.37724,0.020250083,0.67975,0.60675,0.060249206,0.7697504,0.5022504,0.4222504,0.2302504,0.0977504,0.5127504,0.5757504,0.0102504,0.1877504,0.5222504,0.5127504,0.7732504,0.2122,-8.069547,0.05966836,0.401871049
50,0.7738,0.91075,0.36525,0.42575,0.39425,0.01325,0.393749478,0.267733333,0.8952,0.7908,0.98425,0.77275,0.0733,0.71575,0.795,0.2598,0.84775,0.39775,0.540250083,0.04325,0.02726,0.43025,0.1513,0.920645161,0.446750065,0.9647,0.112745491,0.737254509,0.473747495,0.400741483,0.274749499,0.91125,0.36925,0.65825,0.42476,0.27726,0.68524,0.736748916,0.89275,0.23675,0.528749206,0.8812504,0.9352504,0.5462504,0.3927504,0.8107504,0.5407504,0.7237504,0.0622504,0.0437504,0.3722504,0.2952504,0.4667504,0.5422,-0.461439,0.000544404,0.368897616
51,0.8223,0.50325,0.76725,0.81275,0.01525,0.59875,0.468751566,0.414733333,0.9682,0.9617,0.61125,0.80875,0.5688,0.82525,0.957222222,0.2842,0.29175,0.17975,0.33075025,0.73875,0.67274,0.87175,0.3537,0.441612903,0.313249935,0.5278,0.689759519,0.801242485,0.043246493,0.643747495,0.974248497,0.93025,0.85075,0.62225,0.79774,0.03624,0.09276,0.315248416,0.31175,0.56475,0.836250794,0.3362504,0.1587504,0.1712504,0.5617504,0.1932504,0.4122504,0.1857504,0.8772504,0.1677504,0.4187504,0.1357504,0.4052504,0.2097,-0.462279,0.000249503,0.368811809
52,0.3313,0.20825,0.91575,0.13175,0.67325,0.11875,0.528751566,0.292266667,0.7962,0.2492,0.28175,0.71925,0.1848,0.94175,0.138333333,0.6417,0.61375,0.69325,0.126748916,0.89825,0.25426,0.75925,0.6538,0.420645161,0.964750105,0.6773,0.453246493,0.139258517,0.490741483,0.219759519,0.646252505,0.99575,0.68875,0.63625,0.14176,0.92726,0.56174,0.813251084,0.45475,0.42975,0.024250794,0.2997504,0.8167504,0.2292504,0.2052504,0.9837504,0.7002504,0.7957504,0.1712504,0.8637504,0.8887504,0.1532504,0.4857504,0.1723,-0.025214,0.25444711,0.600765986
53,0.3787,0.69325,0.80175,0.00375,0.97325,0.73225,0.182751566,0.567733333,0.0432,0.5347,0.44625,0.36475,0.5663,0.81025,0.105,0.4773,0.55775,0.08125,0.956748916,0.20075,0.77874,0.43825,0.2377,0.498709677,0.705750085,0.4667,0.031743487,0.983747495,0.865250501,0.104248497,0.065250501,0.19025,0.35975,0.06075,0.14726,0.89324,0.28976,0.185748583,0.90425,0.20225,0.263250794,0.5247504,0.4402504,0.5302504,0.8177504,0.6292504,0.8622504,0.4897504,0.9997504,0.8767504,0.2707504,0.7457504,0.8117504,0.1587,-0.078601,0.114133401,0.423176058
54,0.0188,0.63875,0.70975,0.35775,0.45925,0.32975,0.319248434,0.315733333,0.2222,0.1452,0.26725,0.96975,0.1558,0.31675,0.097777778,0.1452,0.25825,0.57875,0.927249083,0.11725,0.50176,0.10325,0.6722,0.117741935,0.940249995,0.4717,0.136753507,0.875751503,0.242244489,0.068757515,0.743747495,0.50425,0.44025,0.02875,0.47326,0.91876,0.11676,0.109749917,0.71925,0.54525,0.146249206,0.1427504,0.0722504,0.4992504,0.0407504,0.3302504,0.8912504,0.4887504,0.6292504,0.6632504,0.0217504,0.3542504,0.3247504,0.5263,-5.912709,0.082954741,0.423832683
55,0.4297,0.18425,0.95125,0.82775,0.18875,0.61375,0.240250522,0.110733333,0.5502,0.5217,0.06125,0.86525,0.8633,0.34775,0.983888889,0.5792,0.26225,0.62675,0.641250417,0.88825,0.32376,0.39475,0.3848,0.060645161,0.341749965,0.4248,0.531242485,0.497254509,0.007755511,0.385250501,0.063246493,0.69275,0.55325,0.97525,0.91526,0.82024,0.47574,0.32375125,0.26325,0.75025,0.018249206,0.0677504,0.7412504,0.5177504,0.3882504,0.4522504,0.2182504,0.9312504,0.0747504,0.3947504,0.6237504,0.7467504,0.4752504,0.5487,0.005374,0.110662301,0.405067254
56,0.3618,0.99325,0.13875,0.30875,0.21575,0.30925,0.949248434,0.510266667,0.6742,0.4588,0.97125,0.77025,0.0093,0.05875,0.529444444,0.8112,0.86175,0.15725,0.48774925,0.53375,0.89924,0.91625,0.8892,0.638709677,0.263249935,0.3473,0.252745491,0.509258517,0.010240481,0.045751503,0.142244489,0.14575,0.20875,0.28075,0.18376,0.11276,0.23224,0.955748583,0.96275,0.20925,0.615750794,0.1092504,0.3202504,0.9352504,0.0297504,0.1207504,0.0037504,0.2162504,0.1932504,0.8717504,0.4377504,0.0482504,0.0502504,0.0008,-20.47908,0.144453265,0.441863397
57,0.8708,0.95625,0.60675,0.29675,0.58575,0.21325,0.589248434,0.754733333,0.3642,0.8087,0.83825,0.31225,0.4843,0.57025,0.938333333,0.5343,0.70975,0.16725,0.585248416,0.59275,0.97576,0.93175,0.4277,0.303225806,0.378250035,0.2752,0.389759519,0.589759519,0.858256513,0.081743487,0.366753507,0.16175,0.73825,0.04075,0.21924,0.32024,0.13176,0.119749917,0.63975,0.00875,0.733749206,0.0447504,0.1782504,0.3202504,0.4237504,0.0677504,0.0512504,0.6972504,0.5267504,0.5632504,0.9202504,0.8027504,0.6032504,0.2848,-0.428993,0.00798383,0.371783464
58,0.7648,0.84325,0.77475,0.07075,0.56825,0.05825,0.169749478,0.261266667,0.3088,0.2973,0.91025,0.01675,0.5042,0.82325,0.105,0.3787,0.20225,0.49825,0.691750584,0.84375,0.60074,0.21225,0.6227,0.457096774,0.208750025,0.0237,0.837254509,0.879258517,0.845250501,0.107755511,0.078757515,0.51225,0.02975,0.05325,0.28624,0.31274,0.32724,0.46375125,0.69825,0.60825,0.489250794,0.8022504,0.4902504,0.8297504,0.3027504,0.9312504,0.3147504,0.7472504,0.2577504,0.5282504,0.2272504,0.5482504,0.3127504,0.1822,-0.167616,0.007215938,0.192858545
59,0.3893,0.07275,0.45875,0.78375,0.79675,0.31475,0.797749478,0.039266667,0.7108,0.0322,0.93175,0.93775,0.3747,0.12825,0.801666667,0.7983,0.03775,0.26375,0.885748583,0.19725,0.71424,0.11075,0.5962,0.630645161,0.086750065,0.1503,0.293246493,0.880741483,0.044749499,0.345751503,0.442244489,0.74125,0.05925,0.28975,0.43676,0.64224,0.04374,0.92375125,0.80675,0.87975,0.333250794,0.7907504,0.4472504,0.0837504,0.0982504,0.1957504,0.6507504,0.8072504,0.0562504,0.1042504,0.0427504,0.6872504,0.0632504,0.9438,-79.028656,0.059708588,0.221994989
60,0.1583,0.35675,0.09125,0.99125,0.40825,0.89025,0.539749478,0.251733333,0.6058,0.8278,0.42425,0.88025,0.6848,0.09375,0.576111111,0.6727,0.12925,0.29325,0.981250417,0.13475,0.24974,0.49825,0.8332,0.145806452,0.226250075,0.1733,0.903747495,0.216753507,0.437254509,0.474248497,0.612745491,0.30125,0.82725,0.64325,0.89324,0.61076,0.22224,0.958249416,0.17125,0.31575,0.956750794,0.6007504,0.1287504,0.1332504,0.6782504,0.1312504,0.8152504,0.2072504,0.5502504,0.1532504,0.9652504,0.7577504,0.6402504,0.9147,-0.439648,0.007026483,0.371598676
61,0.0953,0.42425,0.04175,0.25575,0.48125,0.00075,0.027248434,0.623266667,0.5348,0.0632,0.95575,0.39825,0.2702,0.06625,0.79,0.7237,0.87625,0.99125,0.518749583,0.36025,0.84226,0.08825,0.4922,0.077741935,0.655250095,0.6702,0.193747495,0.221242485,0.515751503,0.146252505,0.393747495,0.73075,0.29525,0.15425,0.58076,0.42824,0.80026,0.754251417,0.80475,0.05725,0.197250794,0.2057504,0.2342504,0.3347504,0.1982504,0.9772504,0.7332504,0.7542504,0.2227504,0.8207504,0.3292504,0.2652504,0.3732504,0.6037,-23.239717,0.046276025,0.255045766
62,0.9212,0.33975,0.89475,0.59125,0.49425,0.27925,0.306250522,0.818733333,0.3362,0.1173,0.41375,0.60825,0.3223,0.04725,0.622777778,0.9162,0.71075,0.80275,0.594751584,0.58625,0.41924,0.39675,0.4523,0.523225806,0.139250015,0.3483,0.599258517,0.122244489,0.695250501,0.315751503,0.148256513,0.06425,0.88575,0.43425,0.27424,0.29524,0.79874,0.043251084,0.98075,0.47725,0.381249206,0.6312504,0.1627504,0.8322504,0.1857504,0.2977504,0.5292504,0.2082504,0.7737504,0.4307504,0.7277504,0.0672504,0.2032504,0.7602,-4.106566,0.04266521,0.411658799
63,0.1443,0.94325,0.66375,0.70975,0.08875,0.44425,0.804751566,0.324733333,0.8322,0.5293,0.37775,0.23875,0.1163,0.93425,0.318888889,0.5403,0.99625,0.59775,0.628749583,0.64725,0.56776,0.26775,0.0397,0.568709677,0.717750045,0.3358,0.829759519,0.628256513,0.777254509,0.052745491,0.623246493,0.14125,0.76525,0.22025,0.25624,0.38976,0.49876,0.441250417,0.25475,0.34075,0.048750794,0.9537504,0.1242504,0.7697504,0.7172504,0.8197504,0.9382504,0.8242504,0.7517504,0.5557504,0.4257504,0.2082504,0.0022504,0.7542,-0.138249,0.045321935,0.359159154
64,0.0532,0.40075,0.78875,0.49025,0.83675,0.64325,0.879749478,0.834733333,0.7028,0.8827,0.33825,0.41375,0.0268,0.61375,0.372777778,0.2928,0.59525,0.19925,0.027249083,0.24575,0.91624,0.13675,0.0027,0.399354839,0.273749925,0.0758,0.858757515,0.648256513,0.422745491,0.129759519,0.924749499,0.19225,0.53975,0.28875,0.55426,0.78776,0.50626,0.289749917,0.65025,0.25425,0.459250794,0.2607504,0.7487504,0.6502504,0.4262504,0.2877504,0.2472504,0.0592504,0.8042504,0.7567504,0.9662504,0.6972504,0.1782504,0.0953,-0.453869,0.0016382,0.369204924
65,0.5203,0.84175,0.76475,0.78725,0.34275,0.52725,0.632250522,0.772733333,0.9602,0.3162,0.81175,0.80825,0.0172,0.16975,0.967222222,0.3462,0.22225,0.07475,0.048749583,0.45625,0.39174,0.51575,0.2153,0.468709677,0.528750025,0.4818,0.697755511,0.128256513,0.365751503,0.693246493,0.511242485,0.40025,0.36825,0.46825,0.88524,0.27776,0.31374,0.978249416,0.89975,0.57625,0.803250794,0.1782504,0.4432504,0.0932504,0.3717504,0.4397504,0.7447504,0.9407504,0.6167504,0.7697504,0.2192504,0.6457504,0.5017504,0.8393,0.556835,0.530845662,0.832775688
66,0.4712,0.95725,0.20375,0.79075,0.63475,0.40775,0.658250522,0.519733333,0.0822,0.7088,0.54225,0.69975,0.0397,0.76775,0.09,0.4387,0.04525,0.44775,0.135248416,0.43075,0.73126,0.93075,0.3918,0.680645161,0.168750025,0.6833,0.565250501,0.118757515,0.897755511,0.075751503,0.484749499,0.11725,0.52375,0.96575,0.98776,0.98826,0.67174,0.475248416,0.93325,0.57275,0.022750794,0.4127504,0.0237504,0.3092504,0.0312504,0.8602504,0.9212504,0.2312504,0.0627504,0.4252504,0.4592504,0.5192504,0.9302504,0.5403,-0.392752,0.011165358,0.370851392
67,0.6323,0.38275,0.66975,0.93775,0.84225,0.74325,0.894751566,0.814266667,0.1022,0.2688,0.12075,0.79025,0.7728,0.84175,0.052777778,0.3478,0.18425,0.32875,0.510250083,0.77875,0.78476,0.13225,0.0927,0.440645161,0.244249915,0.5082,0.360741483,0.678256513,0.572244489,0.460240481,0.231743487,0.15625,0.50325,0.60825,0.98024,0.58076,0.01676,0.686748916,0.03925,0.50725,0.418250794,0.2757504,0.5382504,0.2822504,0.8607504,0.4787504,0.1212504,0.3447504,0.9697504,0.5507504,0.9127504,0.8792504,0.0152504,0.9973,0.052897,0.296061893,0.721316582
68,0.3243,0.26175,0.05175,0.00575,0.77925,0.81525,0.457749478,0.639266667,0.9502,0.8052,0.59525,0.60075,0.0122,0.21725,0.995555556,0.0302,0.74275,0.02575,0.948249416,0.00975,0.26426,0.29425,0.2432,0.666129032,0.762249955,0.1702,0.860240481,0.661743487,0.024248497,0.340741483,0.530240481,0.23625,0.16375,0.90725,0.23776,0.71876,0.09024,0.271750584,0.26275,0.69975,0.070749206,0.3717504,0.2912504,0.9167504,0.4757504,0.6402504,0.5467504,0.9452504,0.3292504,0.8747504,0.1897504,0.2602504,0.3617504,0.3043,-0.449212,0.003938831,0.370332615
69,0.7232,0.55875,0.23575,0.20375,0.85675,0.98575,0.951749478,0.980266667,0.9932,0.8978,0.10175,0.37925,0.0452,0.34525,0.620555556,0.8077,0.16525,0.61075,0.056748916,0.72225,0.07426,0.01125,0.0082,0.809677419,0.670749985,0.7642,0.584749499,0.222745491,0.488256513,0.123747495,0.156753507,0.68625,0.15925,0.62475,0.70174,0.72326,0.24874,0.155248416,0.06175,0.32625,0.413250794,0.3737504,0.0562504,0.5272504,0.7682504,0.8582504,0.4347504,0.1357504,0.3772504,0.1352504,0.5417504,0.1892504,0.4287504,0.3663,-0.462376,0.000133742,0.368743843
70,0.9028,0.08225,0.32625,0.91675,0.94225,0.48075,0.343749478,0.162266667,0.0488,0.0428,0.67875,0.54175,0.1563,0.01525,0.488888889,0.2652,0.57175,0.85975,0.78375125,0.86375,0.73776,0.70925,0.5617,0.024193548,0.205250095,0.7703,0.687254509,0.020240481,0.320741483,0.582745491,0.965751503,0.61975,0.03525,0.47075,0.42176,0.14774,0.71776,0.815748583,0.31125,0.15425,0.219749206,0.8117504,0.3702504,0.2022504,0.4772504,0.5767504,0.6037504,0.8667504,0.4312504,0.6012504,0.9542504,0.5532504,0.7552504,0.0637,-21.603228,0.050110152,0.272458703
71,0.9452,0.35125,0.41475,0.57975,0.04375,0.51425,0.163248434,0.538266667,0.6792,0.4132,0.25975,0.13775,0.2237,0.28325,0.927222222,0.6992,0.62475,0.22825,0.285248416,0.46025,0.12974,0.35475,0.3433,0.25516129,0.838250035,0.8518,0.366753507,0.326753507,0.823246493,0.510240481,0.587254509,0.33775,0.79675,0.91025,0.02226,0.04076,0.98176,0.804251417,0.79425,0.63425,0.582749206,0.2697504,0.1427504,0.9297504,0.7747504,0.5977504,0.5742504,0.4242504,0.7942504,0.7422504,0.3332504,0.2487504,0.5207504,0.0897,-0.328406,0.039719507,0.380938424
72,0.3647,0.59275,0.47725,0.82175,0.15575,0.28375,0.909248434,0.086266667,0.3012,0.0878,0.66575,0.71275,0.9147,0.50775,0.245,0.6323,0.25475,0.34975,0.555248416,0.46625,0.57074,0.06125,0.5337,0.626129032,0.677750045,0.9603,0.416753507,0.766252505,0.174749499,0.731743487,0.425751503,0.71725,0.44775,0.14675,0.76576,0.75924,0.55376,0.56924975,0.56925,0.23175,0.555250794,0.3077504,0.4022504,0.6342504,0.3347504,0.6937504,0.1912504,0.5732504,0.7302504,0.2157504,0.5787504,0.7302504,0.8847504,0.9333,-19.471643,0.100690536,0.352258051
73,0.1852,0.12925,0.27425,0.40225,0.60775,0.19525,0.029749478,0.517266667,0.2152,0.1497,0.47275,0.57625,0.8357,0.95475,0.761111111,0.5867,0.51825,0.50425,0.45225075,0.15825,0.36374,0.07875,0.9153,0.053870968,0.638250035,0.1982,0.120741483,0.353747495,0.784749499,0.175751503,0.977755511,0.97875,0.33475,0.65325,0.93474,0.46924,0.95426,0.498249416,0.39525,0.50175,0.189249206,0.9727504,0.6927504,0.5492504,0.3932504,0.7522504,0.1477504,0.4912504,0.9747504,0.3127504,0.1017504,0.4432504,0.4737504,0.3828,-5.920632,0.02089158,0.367754287
74,0.6752,0.32275,0.84375,0.83525,0.22625,0.96175,0.136751566,0.799266667,0.8978,0.3413,0.53025,0.01725,0.1133,0.51775,0.67,0.8313,0.51425,0.98975,0.664751584,0.39875,0.20476,0.76875,0.8403,0.97516129,0.581249975,0.7688,0.590741483,0.274248497,0.360240481,0.903246493,0.711242485,0.95275,0.93925,0.04675,0.87576,0.93626,0.50724,0.83225075,0.02475,0.24025,0.777250794,0.6367504,0.5592504,0.7822504,0.1397504,0.3477504,0.8652504,0.8032504,0.6517504,0.9562504,0.0367504,0.5902504,0.7937504,0.3602,0.192937,0.228237008,0.573078207
75,0.5033,0.23925,0.32425,0.29375,0.26075,0.42325,0.030250522,0.027266667,0.8578,0.4473,0.77075,0.19075,0.9682,0.21225,0.863888889,0.1727,0.68625,0.04575,0.134251417,0.80525,0.15876,0.74075,0.1762,0.863870968,0.596750065,0.8048,0.040741483,0.608757515,0.407755511,0.357755511,0.526753507,0.83425,0.79225,0.25325,0.27074,0.51024,0.85524,0.672750917,0.39975,0.12125,0.529750794,0.3392504,0.1857504,0.5417504,0.1487504,0.2402504,0.3512504,0.6037504,0.2597504,0.3287504,0.4637504,0.1322504,0.6147504,0.6902,-0.386908,0.01818858,0.373725893
76,0.5508,0.54225,0.51675,0.45525,0.51675,0.01125,0.772250522,0.522266667,0.5412,0.4313,0.60825,0.89775,0.5723,0.57925,0.522777778,0.9072,0.94675,0.37975,0.694251417,0.15475,0.65174,0.85225,0.7582,0.414193548,0.250249995,0.4198,0.388757515,0.228757515,0.240741483,0.364248497,0.671242485,0.10625,0.41625,0.88975,0.85574,0.36024,0.62974,0.57624875,0.37925,0.84425,0.498749206,0.3212504,0.7232504,0.1357504,0.7452504,0.5027504,0.2822504,0.3042504,0.6297504,0.6372504,0.9172504,0.4692504,0.1827504,0.6952,-0.075434,0.0852906,0.388446219
77,0.1968,0.41775,0.86275,0.12825,0.16725,0.89825,0.751248434,0.951733333,0.5448,0.1147,0.51675,0.51275,0.5962,0.75025,0.17,0.6553,0.34175,0.18425,0.97075025,0.80725,0.26074,0.24175,0.9872,0.24483871,0.608250035,0.0047,0.836252505,0.419258517,0.039759519,0.734749499,0.743246493,0.52725,0.78125,0.69975,0.31776,0.63776,0.90276,0.59225075,0.71075,0.91575,0.704750794,0.1597504,0.0192504,0.1112504,0.8592504,0.6217504,0.6717504,0.7692504,0.2657504,0.6177504,0.3312504,0.0992504,0.6037504,0.0063,-5.316306,0.002383415,0.325638154
78,0.7742,0.64475,0.31025,0.13775,0.51325,0.31025,0.518751566,0.694266667,0.3312,0.4843,0.19425,0.40575,0.2482,0.58125,0.201111111,0.7487,0.92475,0.07825,0.101750584,0.71675,0.67226,0.82175,0.0948,0.677096774,0.602249955,0.7987,0.387755511,0.745751503,0.972244489,0.589759519,0.360741483,0.88075,0.04875,0.83975,0.35176,0.57726,0.03724,0.228749583,0.49825,0.89125,0.947750794,0.9172504,0.8067504,0.5112504,0.2142504,0.4802504,0.0202504,0.7872504,0.6402504,0.8297504,0.9507504,0.0352504,0.4392504,0.4408,0.257612,0.266658667,0.61317693
79,0.8148,0.59575,0.86325,0.54525,0.26275,0.51725,0.870250522,0.640266667,0.3548,0.1737,0.84975,0.72075,0.2323,0.06275,0.383888889,0.0723,0.25325,0.32075,0.22075025,0.11325,0.73676,0.65325,0.1953,0.377741935,0.759250015,0.5038,0.138757515,0.208757515,0.633246493,0.901743487,0.602745491,0.41225,0.74875,0.10225,0.27576,0.56426,0.45376,0.03375125,0.28575,0.67325,0.003250794,0.9092504,0.6812504,0.7132504,0.5542504,0.2517504,0.2752504,0.9672504,0.9812504,0.3077504,0.2902504,0.7507504,0.7252504,0.5088,-3.373774,0.133757858,0.544526562
80,0.3117,0.31825,0.80525,0.57675,0.42975,0.99275,0.358751566,0.801733333,0.5442,0.0402,0.55225,0.36025,0.2358,0.09625,0.624444444,0.8668,0.92525,0.46125,0.415748583,0.33275,0.24774,0.72275,0.3997,0.469354839,0.344750105,0.9038,0.054248497,0.113246493,0.043747495,0.886753507,0.393246493,0.90525,0.01925,0.22875,0.83524,0.24326,0.87776,0.13624875,0.64225,0.78775,0.570250794,0.0192504,0.7387504,0.7002504,0.7117504,0.8077504,0.7107504,0.8857504,0.4392504,0.9952504,0.2027504,0.9252504,0.0327504,0.3487,-1.367661,0.279134331,0.665133846
81,0.0422,0.20125,0.81625,0.24225,0.00875,0.88425,0.568250522,0.827266667,0.8532,0.0008,0.96325,0.32875,0.6773,0.63375,0.738333333,0.3428,0.14425,0.55675,0.476748916,0.99925,0.86624,0.94375,0.5888,0.98483871,0.352249955,0.7262,0.378256513,0.985250501,0.821743487,0.785751503,0.269258517,0.00275,0.88675,0.17575,0.37224,0.54076,0.40024,0.164751584,0.17475,0.03675,0.973250794,0.1422504,0.5387504,0.2877504,0.9547504,0.8382504,0.3692504,0.7767504,0.3657504,0.4497504,0.1292504,0.3567504,0.1012504,0.7143,-90.796272,0.07655737,0.254261786
82,0.9772,0.48725,0.47175,0.44525,0.54125,0.47875,0.183749478,0.436266667,0.6712,0.3038,0.63125,0.95275,0.9262,0.01175,0.552222222,0.7663,0.65275,0.24475,0.33225075,0.67175,0.55626,0.05475,0.2998,0.767096774,0.048250035,0.3832,0.434749499,0.719258517,0.147254509,0.031242485,0.771242485,0.35675,0.06275,0.34975,0.98576,0.22324,0.96326,0.05375125,0.45025,0.61525,0.427250794,0.6317504,0.9912504,0.5527504,0.1437504,0.0522504,0.5317504,0.6772504,0.2672504,0.1697504,0.1747504,0.9382504,0.7242504,0.0227,-68.302017,0.06819051,0.251558387
